item_id,source,source_question_id,question_uid,question_text,answer_options,focal_answer,value_construct,paired_event_ids,question_type,n_years,y0,y1
gallup_3_137,gallup,137,gallup:3:137,"Would you be able right now to make a major purchase, such as a car, appliance, or furniture, or pay for a significant home repair if you needed to?","Yes, able to|No, not able to","Yes, able to",,,binary,10,2009,2018
gallup_3_138,gallup,138,gallup:3:138,"At this time, are you cutting back on how much money you spend each week, or not?",Yes|No,Yes,,,binary,10,2009,2018
gallup_3_139,gallup,139,gallup:3:139,"Are you feeling pretty good these days about the amount of money you have to spend, or not?","Yes, feeling good|No, not feeling good","Yes, feeling good",,,binary,10,2009,2018
gallup_3_140,gallup,140,gallup:3:140,"Did you worry yesterday that you spent too much money, or not?","No, did not worry|Yes, worried","No, did not worry",,,binary,10,2009,2018
gallup_3_141,gallup,141,gallup:3:141,"Do you agree or disagree with the following statement? ""You have more than enough money to do what you want to do.""",Disagree|Agree,Disagree,,,binary,10,2009,2018
gallup_3_142,gallup,142,gallup:3:142,"Do you have enough money to buy the things you need, or not?",Yes|No,Yes,,,binary,10,2009,2018
gallup_3_143,gallup,143,gallup:3:143,"Are you feeling better about your financial situation these days, or not?",Yes|No,Yes,,,binary,10,2009,2018
gallup_3_144,gallup,144,gallup:3:144,How would you describe your political views?,"Moderate|Conservative, (or)|Liberal, (or)|Very conservative|Very liberal",Moderate,,,categorical,11,2008,2018
gallup_3_145,gallup,145,gallup:3:145,"How often do you attend church, synagogue, or mosque -- at least once a week, almost every week, about once a month, seldom, or never?",At least once a week|Seldom|Never|About once a month|Almost every week,At least once a week,,,categorical,9,2008,2016
gallup_3_146,gallup,146,gallup:3:146,"Now, please think about yesterday, from the morning until the end of the day. Think about where you were, what you were doing, who you were with, and how you felt. Did you feel well-rested yesterday?- Gallup-Sharecare",Yes|No,Yes,,,binary,6,2008,2013
gallup_3_147,gallup,147,gallup:3:147,Are you satisfied or dissatisfied with your job or the work you do? (asked only of those who are employed)- Gallup-Sharecare,Satisfied|Dissatisfied,Satisfied,,,binary,5,2009,2013
gallup_3_148,gallup,148,gallup:3:148,Do you feel safe walking alone at night in the city or area where you live?- Gallup-Sharecare,Yes|No,Yes,,,binary,6,2008,2013
gallup_3_149,gallup,149,gallup:3:149,Is religion an important part of your daily life?,Yes|No,Yes,,,binary,9,2008,2016
gallup_3_150,gallup,150,gallup:3:150,"Right now, do you think that economic conditions in this country, as a whole, are getting better or getting worse?",Getting worse|Getting better|(The same) [Do not read],Getting worse,,,categorical,10,2008,2017
gallup_3_153,gallup,153,gallup:3:153,Do you have any health problems that prevent you from doing any of the things people your age normally can do?- Gallup-Sharecare,No|Yes,No,,,binary,10,2008,2017
gallup_3_154,gallup,154,gallup:3:154,"Are you satisfied or dissatisfied with your standard of living, all the things you can buy and do?",Satisfied|Dissatisfied,Satisfied,,,binary,10,2008,2017
gallup_3_155,gallup,155,gallup:3:155,"Right now, do you feel your standard of living is getting better or getting worse?",Getting better|Getting worse|(Do not read) (The same),Getting better,,,categorical,10,2008,2017
gallup_3_156,gallup,156,gallup:3:156,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?- Gallup-Sharecare,No|Yes,No,,,binary,10,2008,2017
gallup_3_157,gallup,157,gallup:3:157,Have there been times in the past 12 months when you did not have enough money to provide adequate shelter or housing for you and your family?- Gallup-Sharecare,No|Yes,No,,,binary,6,2008,2013
gallup_3_158,gallup,158,gallup:3:158,"Now, please think about yesterday, from the morning until the end of the day. Think about where you were, what you were doing, who you were with, and how you felt. Were you treated with respect all day yesterday?- Gallup-Sharecare",Yes|No,Yes,,,binary,6,2008,2013
gallup_3_159,gallup,159,gallup:3:159,"Now, please think about yesterday, from the morning until the end of the day. Think about where you were, what you were doing, who you were with, and how you felt. Did you smile or laugh a lot yesterday?- Gallup-Sharecare",Yes|No,Yes,,,binary,9,2008,2016
gallup_3_160,gallup,160,gallup:3:160,"Now, please think about yesterday, from the morning until the end of the day. Think about where you were, what you were doing, who you were with, and how you felt. Did you learn or do something interesting yesterday?- Gallup-Sharecare",Yes|No,Yes,,,binary,6,2008,2013
gallup_3_161,gallup,161,gallup:3:161,Did you experience the following feelings during a lot of the day yesterday? How about enjoyment?- Gallup-Sharecare,Yes|No,Yes,,,binary,10,2008,2017
gallup_3_162,gallup,162,gallup:3:162,Did you experience the following feelings during a lot of the day yesterday? How about physical pain?- Gallup-Sharecare,No|Yes,No,,,binary,10,2008,2017
gallup_3_163,gallup,163,gallup:3:163,Did you experience the following feelings during a lot of the day yesterday? How about happiness?- Gallup-Sharecare,Yes|No,Yes,,,binary,10,2008,2017
gallup_3_164,gallup,164,gallup:3:164,Did you experience the following feelings during a lot of the day yesterday? How about worry?- Gallup-Sharecare,No|Yes,No,,,binary,10,2008,2017
gallup_3_165,gallup,165,gallup:3:165,Did you experience the following feelings during a lot of the day yesterday? How about sadness?- Gallup-Sharecare,No|Yes,No,,,binary,9,2008,2016
gallup_3_166,gallup,166,gallup:3:166,Did you experience the following feelings during a lot of the day yesterday? How about stress?- Gallup-Sharecare,No|Yes,No,,,binary,10,2008,2017
gallup_3_167,gallup,167,gallup:3:167,Did you experience the following feelings during a lot of the day yesterday? How about anger?- Gallup-Sharecare,No|Yes,No,,,binary,6,2008,2013
gallup_3_168,gallup,168,gallup:3:168,Are you satisfied or dissatisfied with the city or area where you live?- Gallup-Sharecare,Satisfied|Dissatisfied,Satisfied,,,binary,9,2008,2016
gallup_3_169,gallup,169,gallup:3:169,Is the city or area where you live getting better or getting worse as a place to live?- Gallup-Sharecare,Getting better|Getting worse|(The same) [Do not read],Getting better,,,categorical,6,2008,2013
gallup_3_175,gallup,175,gallup:3:175,The Life Evaluation Index measures respondents’ perceptions of where they stand now and in the future.,Thriving|Struggling|Suffering,Thriving,,,categorical,9,2009,2017
gallup_3_176,gallup,176,gallup:3:176,Respondents fall into one of six categories of employment based on a combination of answers to a series of questions about employment.,Employed full time for an employer|Out of workforce|Employed part time do not want full time|Employed part time want full time|Unemployed|Employed full time for self,Employed full time for an employer,,,categorical,8,2009,2016
gallup_3_177,gallup,177,gallup:3:177,Are you a member of a labor union?,No|Yes,No,,,binary,8,2009,2016
gallup_3_178,gallup,178,gallup:3:178,"Do you currently work for the Federal, State, or Local government?","No, do not work for government|Yes, do work for government","No, do not work for government",,,binary,9,2008,2016
gallup_3_179,gallup,179,gallup:3:179,Current military status,Never served in US military|Discharged Active Duty|Retired Active Duty|Guard/Reserve/Something else|Currently Active Duty,Never served in US military,,,categorical,10,2008,2017
gallup_3_181,gallup,181,gallup:3:181,Are you currently a teacher of students in kindergarten through 12th grade?,No|Yes,No,,,binary,7,2010,2016
gallup_3_182,gallup,182,gallup:3:182,"I have one final question we are asking only for statistical purposes. Do you, personally, identify as lesbian, gay, bisexual, or transgender?","No, do not|Yes, do","No, do not",,,binary,5,2012,2016
gallup_3_184,gallup,184,gallup:3:184,What is your religious preference?,Christian|Jewish|Muslim,Christian,,,categorical,9,2008,2016
gallup_3_191,gallup,191,gallup:3:191,"The Employee Engagement Index classifies respondents into three categories: engaged employees, not engaged employees, and actively disengaged employees.",Not Engaged|Engaged|Actively Disengaged,Not Engaged,,,categorical,7,2011,2017
gallup_3_192,gallup,192,gallup:3:192,"Now think more generally about the company or business you work for, including all of its employees. Based on what you know or have seen, would you say that, in general, your company or employer is . . . ? (Asked only of those with a paid job.)",Not changing the size of its workforce (or)|Hiring new people and expanding the size of its workforce|Letting people go and reducing the size of its workforce|(Does not apply),Not changing the size of its workforce (or),,,categorical,7,2008,2014
gallup_3_214,gallup,214,gallup:3:214,Are you satisfied or dissatisfied with how the healthcare system is working for you?,Satisfied|Dissatisfied,Satisfied,,,binary,3,2014,2016
gallup_3_221,gallup,221,gallup:3:221,"Do you currently have, or are you currently being treated for high blood pressure?- Gallup-Sharecare",Yes|No,Yes,,,binary,2,2013,2014
gallup_3_222,gallup,222,gallup:3:222,"Do you currently have, or are you currently being treated for high cholesterol?- Gallup-Sharecare",Yes|No,Yes,,,binary,2,2013,2014
gallup_3_223,gallup,223,gallup:3:223,"Do you currently have, or are you being treated for depression?- Gallup-Sharecare",Yes|No,Yes,,,binary,2,2013,2014
gallup_3_224,gallup,224,gallup:3:224,"Do you currently have, or are you currently being treated for cancer?- Gallup-Sharecare",No|Yes,No,,,binary,2,2013,2014
gallup_3_225,gallup,225,gallup:3:225,"Do you currently have, or are you being treated for asthma?- Gallup-Sharecare",Yes|No,Yes,,,binary,2,2013,2014
gallup_3_226,gallup,226,gallup:3:226,Do you have other health problems or conditions?- Gallup-Sharecare,No|Yes,No,,,binary,7,2008,2014
gallup_3_227,gallup,227,gallup:3:227,Do you have a personal doctor?- Gallup-Sharecare,Yes|No,Yes,,,binary,7,2008,2014
gallup_3_228,gallup,228,gallup:3:228,"Is your primary health insurance coverage through a current or former employer, a union, Medicare, Medicaid, military or veteran's coverage, or a plan fully paid for by you or a family member?- Gallup-Sharecare",Current or former employer|Medicare|Plan fully paid for by you or family member|Medicaid|Military or veteran’s|A union|Something else (list),Current or former employer,,,categorical,5,2013,2017
gallup_3_229,gallup,229,gallup:3:229,"Do you have another source, or secondary health insurance coverage, in addition to your primary insurance?- Gallup Healthways",No|Yes,No,,,binary,2,2013,2014
gallup_3_230,gallup,230,gallup:3:230,"At work, do you get to use your strengths to do what you do best every day, or not?- Gallup-Sharecare",Yes|No,Yes,,,binary,7,2008,2014
gallup_3_231,gallup,231,gallup:3:231,Does your supervisor at work treat you more like he or she is your boss or your partner? (Asked only of those with a job and a supervisor.)- Gallup-Sharecare,Partner|Boss|(Does Not Apply),Partner,,,categorical,7,2008,2014
gallup_3_232,gallup,232,gallup:3:232,"Does your supervisor always create an environment that is trusting and open, or not? (asked only of those with a job and a supervisor)- Gallup-Sharecare",Yes|No|(Does not apply),Yes,,,categorical,7,2008,2014
gallup_3_235,gallup,235,gallup:3:235,"Thinking about this secondary health insurance coverage, is it -- through a current or former employer, a union, Medicare, Medicaid, military or veteran’s coverage, or a plan fully paid for by you or a family member?- Gallup-Sharecare",Plan fully paid for by you or family member|Current or former employer|Medicare|Military or veteran’s|Medicaid|(Something else) – (list)|A union,Plan fully paid for by you or family member,,,categorical,5,2013,2017
gallup_3_261,gallup,261,gallup:3:261,"On a five-point scale, where 5 means strongly agree and 1 means strongly disagree, please rate your level of agreement with the following items. You always feel safe and secure.- Gallup-Sharecare",Strongly agree|4|3|2|Strongly disagree,Strongly agree,,,categorical,4,2014,2017
gallup_3_262,gallup,262,gallup:3:262,Obesity status assigned based on respondents’ Body Mass Index (BMI) scores. BMI is calculated from respondents’ self-reported height and weight measurements.- Gallup-Sharecare,No Obese|Obese,No Obese,,,binary,10,2008,2017
gallup_3_263,gallup,263,gallup:3:263,Weight group assigned based on respondents’ Body Mass Index (BMI) scores. BMI is calculated from respondents’ self-reported height and weight measurements.- Gallup-Sharecare,Overweight|Normal Weight|Obese|Underweight,Overweight,,,categorical,10,2008,2017
